metric_x,metric_y,n,spearman_r,spearman_p,pearson_r,pearson_p,abs_spearman_r
score_thermoprot,score_dbd2,20,-0.07518796992481201,0.7527267095067719,0.09116061686337554,0.7022909788425657,0.07518796992481201
score_thermoprot,dbd2_score_mut,20,0.07518796992481201,0.7527267095067719,-0.09116061686337555,0.7022909788425657,0.07518796992481201
secondary_structure_fraction_turn,duet_worst_ddg,20,-0.07368421052631578,0.7575286998643431,0.06026426798841583,0.8007432177495558,0.07368421052631578
secondary_structure_fraction_turn,duet_mean_ddg,20,0.07368421052631578,0.7575286998643431,0.0737592091145496,0.7572890007764965,0.07368421052631578
secondary_structure_fraction_turn,duet_worst_ddg_mut,20,-0.07368421052631578,0.7575286998643431,0.06026426798841583,0.8007432177495558,0.07368421052631578
secondary_structure_fraction_turn,duet_mean_ddg_mut,20,0.07368421052631578,0.7575286998643431,0.0737592091145496,0.7572890007764965,0.07368421052631578
gravy,thermoprot_probability,155,0.07360607913610594,0.36271391379121315,0.07624700058363865,0.3457028437644976,0.07360607913610594
gravy,score_thermoprot,155,0.07360607913610594,0.36271391379121315,0.07624700058363867,0.3457028437644976,0.07360607913610594
aromaticity,optimum_pH_x,23,-0.069461014493243,0.7528172532250516,-0.15656499719891734,0.4755952834125986,0.069461014493243
aromaticity,optimum_pH_y,23,-0.069461014493243,0.7528172532250516,-0.15656499719891734,0.4755952834125986,0.069461014493243
docking_score_mean_norm,score_salt_bridge_proxy,145,0.0679978468063446,0.4164148210731103,0.05514135028912831,0.5100599481956247,0.0679978468063446
rank_docking,score_salt_bridge_proxy,145,-0.0679978468063446,0.4164148210731103,-0.03814657531605916,0.6487238255198393,0.0679978468063446
score_docking,score_salt_bridge_proxy,145,0.0679978468063446,0.4164148210731103,0.05514135028912831,0.5100599481956247,0.0679978468063446
salt_bridge_proxy,docking_score_mean_norm,145,0.06799784680634459,0.4164148210731103,0.0551413502891283,0.5100599481956247,0.06799784680634459
salt_bridge_proxy,rank_docking,145,-0.06799784680634459,0.4164148210731103,-0.03814657531605915,0.6487238255198393,0.06799784680634459
salt_bridge_proxy,score_docking,145,0.06799784680634459,0.4164148210731103,0.0551413502891283,0.5100599481956247,0.06799784680634459
salt_bridge_proxy,docking_score_mean_norm_dock,145,0.06799784680634459,0.4164148210731103,0.0551413502891283,0.5100599481956247,0.06799784680634459
salt_bridge_proxy,rank_docking_dock,145,-0.06799784680634459,0.4164148210731103,-0.03814657531605915,0.6487238255198393,0.06799784680634459
score_salt_bridge_proxy,docking_score_mean_norm_dock,145,0.06799784680634459,0.4164148210731103,0.05514135028912831,0.5100599481956247,0.06799784680634459
score_salt_bridge_proxy,rank_docking_dock,145,-0.06799784680634459,0.4164148210731103,-0.03814657531605916,0.6487238255198393,0.06799784680634459
secondary_structure_fraction_sheet,vina_xylobiose_score,145,-0.06761976651410904,0.4190169365782703,-0.17238544190195915,0.038137152028604855,0.06761976651410904
secondary_structure_fraction_sheet,vina_xylobiose_score_norm,145,0.06761976651410904,0.4190169365782703,0.17238544190195912,0.038137152028605105,0.06761976651410904
secondary_structure_fraction_sheet,vina_xylobiose_score_dock,145,-0.06761976651410904,0.4190169365782703,-0.17238544190195915,0.038137152028604855,0.06761976651410904
secondary_structure_fraction_sheet,vina_xylobiose_score_norm_dock,145,0.06761976651410904,0.4190169365782703,0.17238544190195912,0.038137152028605105,0.06761976651410904
aromaticity,vina_xylobiose_score,145,-0.06745449858457374,0.42015734972924207,-0.09646838304074705,0.24838808064928355,0.06745449858457374
aromaticity,vina_xylobiose_score_norm,145,0.06745449858457374,0.42015734972924207,0.09646838304074705,0.24838808064928355,0.06745449858457374
aromaticity,vina_xylobiose_score_dock,145,-0.06745449858457374,0.42015734972924207,-0.09646838304074705,0.24838808064928355,0.06745449858457374
aromaticity,vina_xylobiose_score_norm_dock,145,0.06745449858457374,0.42015734972924207,0.09646838304074705,0.24838808064928355,0.06745449858457374
hbond_proxy,duet_mean_ddg,20,0.06616541353383458,0.7816639121085741,0.07235769825651948,0.7617718001502775,0.06616541353383458
hbond_proxy,duet_mean_ddg_mut,20,0.06616541353383458,0.7816639121085741,0.07235769825651948,0.7617718001502775,0.06616541353383458
duet_mean_ddg,score_hbond_proxy,20,0.06616541353383458,0.7816639121085741,0.0723576982565194,0.7617718001502775,0.06616541353383458
score_hbond_proxy,duet_mean_ddg_mut,20,0.06616541353383458,0.7816639121085741,0.0723576982565194,0.7617718001502775,0.06616541353383458
thermoprot_probability,optimum_pH_x,23,0.06536959864956861,0.7669737571341424,0.0476096315455296,0.8292086563515051,0.06536959864956861
thermoprot_probability,optimum_pH_y,23,0.06536959864956861,0.7669737571341424,0.0476096315455296,0.8292086563515051,0.06536959864956861
optimum_pH_x,score_thermoprot,23,0.06536959864956861,0.7669737571341424,0.04760963154552962,0.8292086563515051,0.06536959864956861
score_thermoprot,optimum_pH_y,23,0.06536959864956861,0.7669737571341424,0.04760963154552962,0.8292086563515051,0.06536959864956861
secondary_structure_fraction_helix,vina_xylobiose_score,145,0.06530949257783006,0.43512161428080093,0.07662108571709932,0.35966584577168953,0.06530949257783006
secondary_structure_fraction_helix,vina_xylobiose_score_norm,145,-0.06530949257783006,0.43512161428080093,-0.07662108571709927,0.35966584577168953,0.06530949257783006
secondary_structure_fraction_helix,vina_xylobiose_score_dock,145,0.06530949257783006,0.43512161428080093,0.07662108571709932,0.35966584577168953,0.06530949257783006
secondary_structure_fraction_helix,vina_xylobiose_score_norm_dock,145,-0.06530949257783006,0.43512161428080093,-0.07662108571709927,0.35966584577168953,0.06530949257783006
vina_xylotriose_score,score_hbond_proxy,145,-0.06478958343817692,0.4387939622390867,-0.10901562940320333,0.1918063410323695,0.06478958343817692
vina_xylotriose_score_norm,score_hbond_proxy,145,0.06478958343817692,0.4387939622390867,0.10901562940320335,0.1918063410323695,0.06478958343817692
hbond_proxy,vina_xylotriose_score,145,-0.06478958343817691,0.43879396223908673,-0.10901562940320333,0.1918063410323695,0.06478958343817691
hbond_proxy,vina_xylotriose_score_norm,145,0.06478958343817691,0.43879396223908673,0.10901562940320333,0.1918063410323695,0.06478958343817691
hbond_proxy,vina_xylotriose_score_dock,145,-0.06478958343817691,0.43879396223908673,-0.10901562940320333,0.1918063410323695,0.06478958343817691
hbond_proxy,vina_xylotriose_score_norm_dock,145,0.06478958343817691,0.43879396223908673,0.10901562940320333,0.1918063410323695,0.06478958343817691
score_hbond_proxy,vina_xylotriose_score_dock,145,-0.06478958343817691,0.43879396223908673,-0.10901562940320333,0.1918063410323695,0.06478958343817691
score_hbond_proxy,vina_xylotriose_score_norm_dock,145,0.06478958343817691,0.43879396223908673,0.10901562940320335,0.1918063410323695,0.06478958343817691
docking_score_mean_norm,dbd2_score,20,-0.06165413533834586,0.7962393511384775,-0.0809318863423166,0.7344662531903257,0.06165413533834586
docking_score_mean_norm,score_dbd2,20,0.06165413533834586,0.7962393511384775,0.08093188634231664,0.734466253190325,0.06165413533834586
docking_score_mean_norm,dbd2_score_mut,20,-0.06165413533834586,0.7962393511384775,-0.0809318863423166,0.7344662531903257,0.06165413533834586
rank_docking,dbd2_score,20,0.06165413533834586,0.7962393511384775,0.07856344537652102,0.7419797520757284,0.06165413533834586
rank_docking,score_dbd2,20,-0.06165413533834586,0.7962393511384775,-0.07856344537652102,0.7419797520757284,0.06165413533834586
rank_docking,dbd2_score_mut,20,0.06165413533834586,0.7962393511384775,0.07856344537652102,0.7419797520757284,0.06165413533834586
dbd2_score,score_docking,20,-0.06165413533834586,0.7962393511384775,-0.0809318863423166,0.7344662531903257,0.06165413533834586
dbd2_score,docking_score_mean_norm_dock,20,-0.06165413533834586,0.7962393511384775,-0.0809318863423166,0.7344662531903257,0.06165413533834586
dbd2_score,rank_docking_dock,20,0.06165413533834586,0.7962393511384775,0.07856344537652102,0.7419797520757284,0.06165413533834586
score_dbd2,score_docking,20,0.06165413533834586,0.7962393511384775,0.08093188634231664,0.734466253190325,0.06165413533834586
score_dbd2,docking_score_mean_norm_dock,20,0.06165413533834586,0.7962393511384775,0.08093188634231664,0.734466253190325,0.06165413533834586
score_dbd2,rank_docking_dock,20,-0.06165413533834586,0.7962393511384775,-0.07856344537652102,0.7419797520757284,0.06165413533834586
score_docking,dbd2_score_mut,20,-0.06165413533834586,0.7962393511384775,-0.0809318863423166,0.7344662531903257,0.06165413533834586
dbd2_score_mut,docking_score_mean_norm_dock,20,-0.06165413533834586,0.7962393511384775,-0.0809318863423166,0.7344662531903257,0.06165413533834586
dbd2_score_mut,rank_docking_dock,20,0.06165413533834586,0.7962393511384775,0.07856344537652102,0.7419797520757284,0.06165413533834586
secondary_structure_fraction_helix,docking_score_mean_norm,145,-0.0613399124834998,0.4636023380207976,-0.12011363401415141,0.15013444597218858,0.0613399124834998
secondary_structure_fraction_helix,rank_docking,145,0.0613399124834998,0.4636023380207976,0.07077516483786608,0.397591200669618,0.0613399124834998
secondary_structure_fraction_helix,score_docking,145,-0.0613399124834998,0.4636023380207976,-0.12011363401415141,0.15013444597218858,0.0613399124834998
secondary_structure_fraction_helix,docking_score_mean_norm_dock,145,-0.0613399124834998,0.4636023380207976,-0.12011363401415141,0.15013444597218858,0.0613399124834998
secondary_structure_fraction_helix,rank_docking_dock,145,0.0613399124834998,0.4636023380207976,0.07077516483786608,0.397591200669618,0.0613399124834998
salt_bridge_proxy,vina_xylotriose_score,145,-0.060422916252841706,0.47032464499450805,-0.07234832162625733,0.3871579395660697,0.060422916252841706
salt_bridge_proxy,vina_xylotriose_score_norm,145,0.060422916252841706,0.47032464499450805,0.07234832162625732,0.3871579395660697,0.060422916252841706
salt_bridge_proxy,vina_xylotriose_score_dock,145,-0.060422916252841706,0.47032464499450805,-0.07234832162625733,0.3871579395660697,0.060422916252841706
salt_bridge_proxy,vina_xylotriose_score_norm_dock,145,0.060422916252841706,0.47032464499450805,0.07234832162625732,0.3871579395660697,0.060422916252841706
vina_xylotriose_score,score_salt_bridge_proxy,145,-0.060422916252841706,0.47032464499450805,-0.07234832162625736,0.3871579395660697,0.060422916252841706
vina_xylotriose_score_norm,score_salt_bridge_proxy,145,0.060422916252841706,0.47032464499450805,0.07234832162625733,0.3871579395660697,0.060422916252841706
score_salt_bridge_proxy,vina_xylotriose_score_dock,145,-0.060422916252841706,0.47032464499450805,-0.07234832162625736,0.3871579395660697,0.060422916252841706
score_salt_bridge_proxy,vina_xylotriose_score_norm_dock,145,0.060422916252841706,0.47032464499450805,0.07234832162625733,0.3871579395660697,0.060422916252841706
docking_score_mean_norm,score_structure,145,0.057215624373078984,0.4942501742858211,0.16698541815738416,0.04469801699061546,0.057215624373078984
rank_docking,score_structure,145,-0.057215624373078984,0.4942501742858211,-0.09306786134818332,0.2655348323260073,0.057215624373078984
score_docking,score_structure,145,0.057215624373078984,0.4942501742858211,0.16698541815738416,0.04469801699061546,0.057215624373078984
score_structure,docking_score_mean_norm_dock,145,0.057215624373078984,0.4942501742858211,0.16698541815738416,0.04469801699061546,0.057215624373078984
score_structure,rank_docking_dock,145,-0.057215624373078984,0.4942501742858211,-0.09306786134818332,0.2655348323260073,0.057215624373078984
length,gravy,155,0.05652546360459906,0.484802848328686,0.025374295621201366,0.7539762060387174,0.05652546360459906
aromaticity,docking_score_mean_norm,145,0.055642377192594586,0.5062173773320021,0.12599149269583088,0.13103539532842337,0.055642377192594586
aromaticity,rank_docking,145,-0.055642377192594586,0.5062173773320021,-0.055158018450892944,0.5099318712126321,0.055642377192594586
aromaticity,score_docking,145,0.055642377192594586,0.5062173773320021,0.12599149269583088,0.13103539532842337,0.055642377192594586
aromaticity,docking_score_mean_norm_dock,145,0.055642377192594586,0.5062173773320021,0.12599149269583088,0.13103539532842337,0.055642377192594586
aromaticity,rank_docking_dock,145,-0.055642377192594586,0.5062173773320021,-0.055158018450892944,0.5099318712126321,0.055642377192594586
vina_xylotriose_score,dbd2_score,20,-0.05413533834586466,0.8206745196973448,-0.01996537066093114,0.9334169919647443,0.05413533834586466
vina_xylotriose_score,score_dbd2,20,0.05413533834586466,0.8206745196973448,0.019965370660931125,0.9334169919647443,0.05413533834586466
vina_xylotriose_score,dbd2_score_mut,20,-0.05413533834586466,0.8206745196973448,-0.01996537066093114,0.9334169919647443,0.05413533834586466
vina_xylotriose_score_norm,dbd2_score,20,0.05413533834586466,0.8206745196973448,0.01996537066093111,0.9334169919647443,0.05413533834586466
vina_xylotriose_score_norm,score_dbd2,20,-0.05413533834586466,0.8206745196973448,-0.019965370660931077,0.9334169919647443,0.05413533834586466
vina_xylotriose_score_norm,dbd2_score_mut,20,0.05413533834586466,0.8206745196973448,0.01996537066093111,0.9334169919647443,0.05413533834586466
dbd2_score,vina_xylotriose_score_dock,20,-0.05413533834586466,0.8206745196973448,-0.01996537066093114,0.9334169919647443,0.05413533834586466
dbd2_score,vina_xylotriose_score_norm_dock,20,0.05413533834586466,0.8206745196973448,0.01996537066093111,0.9334169919647443,0.05413533834586466
score_dbd2,vina_xylotriose_score_dock,20,0.05413533834586466,0.8206745196973448,0.019965370660931125,0.9334169919647443,0.05413533834586466
score_dbd2,vina_xylotriose_score_norm_dock,20,-0.05413533834586466,0.8206745196973448,-0.019965370660931077,0.9334169919647443,0.05413533834586466
dbd2_score_mut,vina_xylotriose_score_dock,20,-0.05413533834586466,0.8206745196973448,-0.01996537066093114,0.9334169919647443,0.05413533834586466
dbd2_score_mut,vina_xylotriose_score_norm_dock,20,0.05413533834586466,0.8206745196973448,0.01996537066093111,0.9334169919647443,0.05413533834586466
hbond_proxy,vina_xylobiose_score,145,-0.05111775496425944,0.54145704743475,-0.07177034607249724,0.39097175509605714,0.05111775496425944
hbond_proxy,vina_xylobiose_score_norm,145,0.05111775496425944,0.54145704743475,0.07177034607249724,0.39097175509605714,0.05111775496425944
hbond_proxy,vina_xylobiose_score_dock,145,-0.05111775496425944,0.54145704743475,-0.07177034607249724,0.39097175509605714,0.05111775496425944
hbond_proxy,vina_xylobiose_score_norm_dock,145,0.05111775496425944,0.54145704743475,0.07177034607249724,0.39097175509605714,0.05111775496425944
vina_xylobiose_score,score_hbond_proxy,145,-0.05111775496425944,0.54145704743475,-0.07177034607249727,0.39097175509605714,0.05111775496425944
vina_xylobiose_score_norm,score_hbond_proxy,145,0.05111775496425944,0.54145704743475,0.07177034607249724,0.39097175509605714,0.05111775496425944
score_hbond_proxy,vina_xylobiose_score_dock,145,-0.05111775496425944,0.54145704743475,-0.07177034607249727,0.39097175509605714,0.05111775496425944
score_hbond_proxy,vina_xylobiose_score_norm_dock,145,0.05111775496425944,0.54145704743475,0.07177034607249724,0.39097175509605714,0.05111775496425944
score_structure,vina_xylotriose_score_dock,145,-0.04973266821042153,0.552481871093273,-0.1724458831553334,0.03806857155659449,0.04973266821042153
score_structure,vina_xylotriose_score_norm_dock,145,0.04973266821042153,0.552481871093273,0.1724458831553334,0.03806857155659449,0.04973266821042153
vina_xylotriose_score,score_structure,145,-0.04973266821042152,0.552481871093273,-0.1724458831553334,0.03806857155659449,0.04973266821042152
vina_xylotriose_score_norm,score_structure,145,0.04973266821042152,0.552481871093273,0.1724458831553334,0.03806857155659449,0.04973266821042152
gravy,salt_bridge_proxy,145,0.042695163001559476,0.6101210156605142,-0.036037232259385744,0.6669557978026093,0.042695163001559476
gravy,score_salt_bridge_proxy,145,0.042695163001559476,0.6101210156605142,-0.03603723225938572,0.6669557978026093,0.042695163001559476
molecular_weight,optimum_pH_x,23,0.04123313145588174,0.8518186795686278,0.05102000883513345,0.81716844501066,0.04123313145588174
molecular_weight,optimum_pH_y,23,0.04123313145588174,0.8518186795686278,0.05102000883513345,0.81716844501066,0.04123313145588174
hbond_proxy,score_opt_temp,10,-0.03892494720807614,0.9149805733495713,-0.023444419929985895,0.9487435102559595,0.03892494720807614
vina_xylobiose_score,score_opt_temp,10,-0.03892494720807614,0.9149805733495713,0.23808702149420802,0.5077167326731903,0.03892494720807614
vina_xylobiose_score_norm,score_opt_temp,10,0.03892494720807614,0.9149805733495713,-0.2380870214942082,0.5077167326731898,0.03892494720807614
score_opt_temp,score_hbond_proxy,10,-0.03892494720807614,0.9149805733495713,-0.023444419929985978,0.9487435102559595,0.03892494720807614
score_opt_temp,vina_xylobiose_score_dock,10,-0.03892494720807614,0.9149805733495713,0.23808702149420802,0.5077167326731903,0.03892494720807614
score_opt_temp,vina_xylobiose_score_norm_dock,10,0.03892494720807614,0.9149805733495713,-0.2380870214942082,0.5077167326731898,0.03892494720807614
secondary_structure_fraction_sheet,docking_score_mean_norm,145,-0.036361381839821454,0.6641410041577409,0.10429315386975363,0.2118868674321781,0.036361381839821454
secondary_structure_fraction_sheet,rank_docking,145,0.036361381839821454,0.6641410041577409,-0.01595196494062185,0.8489669567109867,0.036361381839821454
secondary_structure_fraction_sheet,score_docking,145,-0.036361381839821454,0.6641410041577409,0.10429315386975363,0.2118868674321781,0.036361381839821454
secondary_structure_fraction_sheet,docking_score_mean_norm_dock,145,-0.036361381839821454,0.6641410041577409,0.10429315386975363,0.2118868674321781,0.036361381839821454
secondary_structure_fraction_sheet,rank_docking_dock,145,0.036361381839821454,0.6641410041577409,-0.01595196494062185,0.8489669567109867,0.036361381839821454
vina_xylobiose_score,duet_best_ddg,20,0.03458646616541353,0.8849015088305833,0.06921330230405515,0.7718557289313785,0.03458646616541353
vina_xylobiose_score,score_duet,20,0.03458646616541353,0.8849015088305833,0.06921330230405506,0.7718557289313785,0.03458646616541353
vina_xylobiose_score,duet_best_ddg_mut,20,0.03458646616541353,0.8849015088305833,0.06921330230405515,0.7718557289313785,0.03458646616541353
vina_xylobiose_score_norm,duet_best_ddg,20,-0.03458646616541353,0.8849015088305833,-0.06921330230405509,0.7718557289313785,0.03458646616541353
vina_xylobiose_score_norm,score_duet,20,-0.03458646616541353,0.8849015088305833,-0.06921330230405506,0.7718557289313785,0.03458646616541353
vina_xylobiose_score_norm,duet_best_ddg_mut,20,-0.03458646616541353,0.8849015088305833,-0.06921330230405509,0.7718557289313785,0.03458646616541353
duet_best_ddg,vina_xylobiose_score_dock,20,0.03458646616541353,0.8849015088305833,0.06921330230405515,0.7718557289313785,0.03458646616541353
duet_best_ddg,vina_xylobiose_score_norm_dock,20,-0.03458646616541353,0.8849015088305833,-0.06921330230405509,0.7718557289313785,0.03458646616541353
score_duet,vina_xylobiose_score_dock,20,0.03458646616541353,0.8849015088305833,0.06921330230405506,0.7718557289313785,0.03458646616541353
score_duet,vina_xylobiose_score_norm_dock,20,-0.03458646616541353,0.8849015088305833,-0.06921330230405506,0.7718557289313785,0.03458646616541353
duet_best_ddg_mut,vina_xylobiose_score_dock,20,0.03458646616541353,0.8849015088305833,0.06921330230405515,0.7718557289313785,0.03458646616541353
duet_best_ddg_mut,vina_xylobiose_score_norm_dock,20,-0.03458646616541353,0.8849015088305833,-0.06921330230405509,0.7718557289313785,0.03458646616541353
length,score_opt_temp,11,0.03424221536689516,0.9203859118334092,-0.14394993735443856,0.6728316130880773,0.03424221536689516
docking_score_mean_norm,duet_best_ddg,20,0.03308270676691729,0.8898759648856192,-0.061735542153856286,0.79597574301308,0.03308270676691729
docking_score_mean_norm,score_duet,20,0.03308270676691729,0.8898759648856192,-0.061735542153856314,0.79597574301308,0.03308270676691729
docking_score_mean_norm,duet_best_ddg_mut,20,0.03308270676691729,0.8898759648856192,-0.061735542153856286,0.79597574301308,0.03308270676691729
rank_docking,duet_best_ddg,20,-0.03308270676691729,0.8898759648856192,0.029527340116921617,0.9016526148031888,0.03308270676691729
rank_docking,score_duet,20,-0.03308270676691729,0.8898759648856192,0.029527340116921624,0.9016526148031888,0.03308270676691729
rank_docking,duet_best_ddg_mut,20,-0.03308270676691729,0.8898759648856192,0.029527340116921617,0.9016526148031888,0.03308270676691729
duet_best_ddg,score_docking,20,0.03308270676691729,0.8898759648856192,-0.061735542153856286,0.79597574301308,0.03308270676691729
duet_best_ddg,docking_score_mean_norm_dock,20,0.03308270676691729,0.8898759648856192,-0.061735542153856286,0.79597574301308,0.03308270676691729
duet_best_ddg,rank_docking_dock,20,-0.03308270676691729,0.8898759648856192,0.029527340116921617,0.9016526148031888,0.03308270676691729
score_duet,score_docking,20,0.03308270676691729,0.8898759648856192,-0.061735542153856314,0.79597574301308,0.03308270676691729
score_duet,docking_score_mean_norm_dock,20,0.03308270676691729,0.8898759648856192,-0.061735542153856314,0.79597574301308,0.03308270676691729
score_duet,rank_docking_dock,20,-0.03308270676691729,0.8898759648856192,0.029527340116921624,0.9016526148031888,0.03308270676691729
score_docking,duet_best_ddg_mut,20,0.03308270676691729,0.8898759648856192,-0.061735542153856286,0.79597574301308,0.03308270676691729
duet_best_ddg_mut,docking_score_mean_norm_dock,20,0.03308270676691729,0.8898759648856192,-0.061735542153856286,0.79597574301308,0.03308270676691729
duet_best_ddg_mut,rank_docking_dock,20,-0.03308270676691729,0.8898759648856192,0.029527340116921617,0.9016526148031888,0.03308270676691729
predicted_pI,duet_n_stabilizing,20,-0.0327416931230391,0.8910046005065362,-0.1746474657404281,0.461459938071916,0.0327416931230391
predicted_pI,duet_n_stabilizing_mut,20,-0.0327416931230391,0.8910046005065362,-0.1746474657404281,0.461459938071916,0.0327416931230391
duet_worst_ddg,duet_n_stabilizing,20,0.0327416931230391,0.8910046005065362,0.04768024943998341,0.841781313619276,0.0327416931230391
duet_worst_ddg,duet_n_stabilizing_mut,20,0.0327416931230391,0.8910046005065362,0.04768024943998341,0.841781313619276,0.0327416931230391
duet_worst_ddg_mut,duet_n_stabilizing_mut,20,0.0327416931230391,0.8910046005065362,0.04768024943998341,0.841781313619276,0.0327416931230391
duet_n_stabilizing,duet_worst_ddg_mut,20,0.032741693123039095,0.8910046005065363,0.04768024943998341,0.841781313619276,0.032741693123039095
gravy,dbd2_score,20,0.030075187969924807,0.8998365956859304,-0.0017737251212600058,0.9940785207592587,0.030075187969924807
gravy,score_dbd2,20,-0.030075187969924807,0.8998365956859304,0.0017737251212599295,0.9940785207592587,0.030075187969924807
gravy,dbd2_score_mut,20,0.030075187969924807,0.8998365956859304,-0.0017737251212600058,0.9940785207592587,0.030075187969924807
aromaticity,score_opt_temp,11,0.028939954008661634,0.9326875199941308,0.1483365720576015,0.6633619395540132,0.028939954008661634
score_structure,xylanase_candidate_label,155,-0.027579485319315263,0.7333691457512714,0.067985187016177,0.4006110318078091,0.027579485319315263
duet_n_stabilizing,composite_score,20,0.023957336431492022,0.9201414068408388,-0.0028596508421697975,0.9904533483246423,0.023957336431492022
duet_n_stabilizing,composite_rank,20,-0.023957336431492022,0.9201414068408388,0.02180779866350699,0.9272875481321406,0.023957336431492022
composite_score,duet_n_stabilizing_mut,20,0.023957336431492022,0.9201414068408388,-0.0028596508421697975,0.9904533483246423,0.023957336431492022
composite_rank,duet_n_stabilizing_mut,20,-0.023957336431492022,0.9201414068408388,0.02180779866350699,0.9272875481321406,0.023957336431492022
gravy,duet_best_ddg,20,-0.022556390977443608,0.9247982163788796,0.1825303578046032,0.44115477876144715,0.022556390977443608
gravy,score_duet,20,-0.022556390977443608,0.9247982163788796,0.18253035780460322,0.44115477876144715,0.022556390977443608
gravy,duet_best_ddg_mut,20,-0.022556390977443608,0.9247982163788796,0.1825303578046032,0.44115477876144715,0.022556390977443608
secondary_structure_fraction_turn,optimum_pH_x,23,-0.022136034406547253,0.9201439655784226,-0.10848263732460266,0.6222178666019137,0.022136034406547253
secondary_structure_fraction_turn,optimum_pH_y,23,-0.022136034406547253,0.9201439655784226,-0.10848263732460266,0.6222178666019137,0.022136034406547253
vina_xylobiose_score,score_structure,145,-0.02066336924060719,0.805146056353687,-0.1263793838162722,0.12984383312149966,0.02066336924060719
vina_xylobiose_score_norm,score_structure,145,0.02066336924060719,0.805146056353687,0.12637938381627217,0.12984383312149966,0.02066336924060719
score_structure,vina_xylobiose_score_dock,145,-0.02066336924060719,0.805146056353687,-0.1263793838162722,0.12984383312149966,0.02066336924060719
score_structure,vina_xylobiose_score_norm_dock,145,0.02066336924060719,0.805146056353687,0.12637938381627217,0.12984383312149966,0.02066336924060719
vina_xylobiose_score,score_salt_bridge_proxy,145,-0.020611545767814408,0.805625052822562,-0.02378926067995983,0.7763939078359673,0.020611545767814408
vina_xylobiose_score_norm,score_salt_bridge_proxy,145,0.020611545767814408,0.805625052822562,0.02378926067995983,0.7763939078359673,0.020611545767814408
salt_bridge_proxy,vina_xylobiose_score,145,-0.020611545767814404,0.805625052822562,-0.023789260679959828,0.7763939078359673,0.020611545767814404
salt_bridge_proxy,vina_xylobiose_score_norm,145,0.020611545767814404,0.805625052822562,0.023789260679959835,0.7763939078359673,0.020611545767814404
salt_bridge_proxy,vina_xylobiose_score_dock,145,-0.020611545767814404,0.805625052822562,-0.023789260679959828,0.7763939078359673,0.020611545767814404
salt_bridge_proxy,vina_xylobiose_score_norm_dock,145,0.020611545767814404,0.805625052822562,0.023789260679959835,0.7763939078359673,0.020611545767814404
score_salt_bridge_proxy,vina_xylobiose_score_dock,145,-0.020611545767814404,0.805625052822562,-0.02378926067995983,0.7763939078359673,0.020611545767814404
score_salt_bridge_proxy,vina_xylobiose_score_norm_dock,145,0.020611545767814404,0.805625052822562,0.02378926067995983,0.7763939078359673,0.020611545767814404
molecular_weight,gravy,155,0.020160663342548492,0.8033671140364914,0.008822224850082369,0.9132430572946797,0.020160663342548492
duet_worst_ddg,composite_score,20,0.019548872180451125,0.9348031235214638,0.0382640749216889,0.8727537439659986,0.019548872180451125
duet_worst_ddg,composite_rank,20,-0.019548872180451125,0.9348031235214638,-0.0329632799284076,0.8902712027591259,0.019548872180451125
composite_score,duet_worst_ddg_mut,20,0.019548872180451125,0.9348031235214638,0.0382640749216889,0.8727537439659986,0.019548872180451125
composite_rank,duet_worst_ddg_mut,20,-0.019548872180451125,0.9348031235214638,-0.0329632799284076,0.8902712027591259,0.019548872180451125
gravy,vina_xylobiose_score,145,-0.018766004098163477,0.8227288780480458,0.03344861483095608,0.6895981912313712,0.018766004098163477
gravy,vina_xylobiose_score_norm,145,0.018766004098163477,0.8227288780480458,-0.03344861483095606,0.6895981912313712,0.018766004098163477
gravy,vina_xylobiose_score_dock,145,-0.018766004098163477,0.8227288780480458,0.03344861483095608,0.6895981912313712,0.018766004098163477
gravy,vina_xylobiose_score_norm_dock,145,0.018766004098163477,0.8227288780480458,-0.03344861483095606,0.6895981912313712,0.018766004098163477
dbd2_score,duet_best_ddg,20,-0.016541353383458645,0.9448174502147446,0.023375832929719734,0.9220740568707927,0.016541353383458645
dbd2_score,score_duet,20,-0.016541353383458645,0.9448174502147446,0.02337583292971977,0.9220740568707927,0.016541353383458645
dbd2_score,duet_best_ddg_mut,20,-0.016541353383458645,0.9448174502147446,0.023375832929719734,0.9220740568707927,0.016541353383458645
duet_best_ddg,score_dbd2,20,0.016541353383458645,0.9448174502147446,-0.023375832929719828,0.9220740568707927,0.016541353383458645
duet_best_ddg,dbd2_score_mut,20,-0.016541353383458645,0.9448174502147446,0.023375832929719734,0.9220740568707927,0.016541353383458645
score_duet,score_dbd2,20,0.016541353383458645,0.9448174502147446,-0.023375832929719835,0.9220740568707927,0.016541353383458645
score_duet,dbd2_score_mut,20,-0.016541353383458645,0.9448174502147446,0.02337583292971977,0.9220740568707927,0.016541353383458645
score_dbd2,duet_best_ddg_mut,20,0.016541353383458645,0.9448174502147446,-0.023375832929719828,0.9220740568707927,0.016541353383458645
duet_best_ddg_mut,dbd2_score_mut,20,-0.016541353383458645,0.9448174502147446,0.023375832929719734,0.9220740568707927,0.016541353383458645
predicted_pI,secondary_structure_fraction_sheet,155,0.01486545278918806,0.8543386847392841,0.036684979269927594,0.6504191997881329,0.01486545278918806
gravy,score_opt_temp,11,0.014337828327581922,0.9666265373769677,-0.13286477191134766,0.6969500286544259,0.014337828327581922
